'0.516Parks/Picnic Spots+0.488Juice Bars+0.486Resorts+0.404Museums+0.226Restaurants...','0.627Theaters+0.504Beaches-0.314Juice Bars+0.283Museums-0.259Art Galleries...','-0.63Dance Clubs+0.568Art Galleries+0.466Beaches+0.157Resorts+0.112Parks/Picnic Spots...','0.721Restaurants+0.503Art Galleries-0.331Juice Bars+0.183Dance Clubs-0.168Parks/Picnic Spots...','-0.595Museums+0.514Theaters+0.42 Parks/Picnic Spots-0.33Resorts+0.233Juice Bars...','-0.576Restaurants+0.482Art Galleries-0.433Beaches+0.399Theaters+0.263Dance Clubs...','-0.643Dance Clubs-0.532Beaches+0.388Theaters-0.27Art Galleries+0.204Museums...','0.724Resorts-0.569Museums-0.244Juice Bars-0.214Art Galleries-0.118Restaurants...',Good
-1.634378,1.418919,0.029984,-0.100568,-0.452423,0.150139,0.265251,-0.411262,0
-0.682815,0.484662,-0.189846,-0.534956,-0.036608,-1.988374,-0.716862,0.025546,0
1.409135,0.541008,-0.956697,0.449506,-0.617576,1.20255,0.003405,0.41394,0
-1.943886,-0.653253,0.459639,0.23268,-1.10926,0.786565,-0.824256,-0.678237,1
-1.563122,-0.664295,-0.131701,0.305619,-1.379046,0.059814,0.050658,0.20878,1
0.856216,0.068981,0.294826,-0.050264,-1.353303,-0.39369,-0.229415,0.629108,1
-0.714492,0.802977,-0.242919,-0.28851,0.308051,0.084418,0.39782,0.647531,0
-1.588781,-0.188624,-2.67366,-0.210441,-0.303116,0.890068,1.896947,-0.237861,1
0.528476,0.740674,-1.895555,0.699613,-0.304828,0.951751,-2.455816,0.054593,0
1.488534,-0.985096,-0.573632,-0.307021,1.31692,-0.271706,0.922536,1.174486,0
0.909598,0.183643,0.329519,0.793082,-0.970536,1.139841,-0.048673,1.17454,0
1.831614,-0.799801,0.530105,-0.828727,1.926958,-0.602932,-0.604299,-0.627604,0
-0.966048,0.337796,-0.72317,-0.007306,0.745377,0.294548,1.000144,-0.144931,1
-1.559133,-0.280135,-1.282553,-0.60514,1.560985,-0.03655,-0.344325,0.114127,1
1.97246,-1.582008,-1.07711,2.452746,0.203147,0.790504,-1.998168,0.40537,0
-1.878954,-1.293741,-1.7445,0.411605,1.24884,0.777352,0.555115,-0.057948,0
0.610948,0.213786,-0.598581,0.283285,-0.414275,0.020743,0.557237,0.919809,0
-0.311619,-0.127791,-0.478835,1.02205,0.038612,0.736322,-0.423945,1.740076,0
2.5411,-0.872545,0.280597,-1.463195,1.022707,-0.883997,-1.39903,-0.400648,0
-1.16671,0.392649,-1.834624,-0.06213,0.666678,-0.458054,-0.544883,0.151401,0
-0.870752,1.659836,-1.455723,0.01215,1.56124,0.766009,0.846843,0.110905,0
-1.454297,0.89758,0.419833,0.394447,1.893328,0.031637,0.94691,0.864401,1
2.029521,0.864727,2.259123,0.942282,-0.60401,-1.397905,0.076286,1.184605,0
-1.001994,1.648866,1.368959,-0.344164,1.318929,0.599556,0.248665,-0.183039,1
-1.057355,-1.72443,-0.650535,-0.629254,-0.510221,-0.073329,0.443266,-0.171864,1
-0.774228,-1.323891,-1.384843,-0.516262,0.421003,-0.255139,0.406857,0.620419,0
-0.309451,0.074692,0.415613,-0.142179,1.057223,1.308475,0.489974,-0.539565,1
2.028892,-0.841435,-0.428237,-0.755406,0.446885,0.010459,0.300917,0.620195,0
1.227299,1.732571,2.785887,1.428598,1.662965,-1.164385,0.219093,0.614514,0
1.839471,0.888046,-3.675342,4.194817,-0.063211,-1.668023,0.204429,-1.805114,0
-0.186862,-1.44514,-0.365992,-1.184637,-0.716938,-0.183005,0.388398,-0.015371,1
0.816041,-0.827906,3.144927,0.339634,0.245393,0.96676,-0.1153,-0.310653,0
-1.664009,0.255714,-0.742682,0.107896,1.233828,-0.719063,-0.864136,0.136217,1
2.5411,-0.872545,0.280597,-1.463195,1.022707,-0.883997,-1.39903,-0.400648,0
-0.085613,1.685819,0.883393,-1.22932,-0.421386,-1.823492,-1.008809,0.042643,0
0.145365,-0.814067,-1.488042,-0.394713,-0.193148,1.420277,1.597811,-0.409964,0
-2.619339,0.410307,-0.24854,-0.00029,2.346609,-0.215914,-0.058389,-0.840901,0
0.524444,1.060159,0.684163,-0.271417,-0.363985,0.17727,0.131541,-0.006328,0
-2.101649,0.918413,1.173029,-0.043371,-0.142842,0.599196,0.166378,-0.554707,1
0.554216,-0.858811,-0.737993,-0.385189,1.286352,-0.579225,-0.069881,-0.481398,0
0.297501,0.113736,-0.456087,0.284456,-0.532632,-1.991403,0.491722,1.006933,0
3.353073,-1.726489,-1.158797,0.619398,0.646824,-2.054067,-0.177868,-1.872534,1
2.09241,-1.258348,-0.748758,0.417414,-0.074823,0.028169,1.427346,0.519072,0
-0.675228,0.65144,0.834226,-1.126227,-0.293758,-1.052686,-1.33019,-0.081567,0
-2.800852,-0.173066,0.104237,-0.303365,0.393464,0.356259,0.100623,-0.065685,1
-1.10042,-0.613655,-1.495973,-0.230769,0.897015,0.576768,1.525091,-0.325887,0
1.506725,0.383002,1.242136,0.514661,0.872618,0.504006,-0.299789,0.202906,0
-2.840953,-0.445013,0.560159,0.107673,-0.160022,-0.093435,-1.33501,-0.191305,1
-0.493675,-0.389553,0.990311,0.237078,0.01745,-0.153509,0.208579,0.670796,0
-0.22182,0.129259,0.155307,-0.200799,0.658675,-0.073176,-0.090108,-0.606299,0
2.193237,-1.079804,0.203752,-1.666179,1.272609,-0.523884,-0.713166,-0.437479,0
2.306575,-0.510808,-0.017482,0.103225,0.757704,-0.044895,0.479211,0.563979,0
1.984058,0.122165,-1.528779,-0.318562,-0.063296,0.355349,-1.472838,-0.531552,0
-1.356069,-1.605112,-0.67183,0.598299,0.05117,0.327322,0.465957,0.628663,0
-0.196524,0.171445,-0.4963,0.179162,-0.551001,-0.505287,0.12348,1.423068,0
-0.871323,1.44378,0.468011,0.002,0.756942,-0.025993,0.173576,0.086966,0
0.20831,-0.878681,-0.054165,0.271767,-0.979211,0.299637,-0.946684,0.387352,1
2.966728,-0.451306,1.350571,-1.541101,0.550515,-0.990768,-0.49211,-0.438217,0
-0.271179,-1.526562,-0.454327,-0.712362,-0.532703,0.524836,0.390835,-0.286256,1
-1.302326,1.336209,0.363841,-0.648391,1.069408,-0.180841,0.294612,0.146786,0
-2.005566,0.62303,-0.575852,-0.065748,-0.032962,-0.476285,0.683605,-0.27972,1
-0.650776,-1.731187,-0.661786,-0.943615,0.294947,-0.374064,0.401937,0.267919,0
-0.487391,0.847545,1.008776,-0.625068,0.707898,-0.168637,0.239847,0.170055,0
1.395432,0.587809,-0.306708,0.218515,-1.358305,0.465833,0.012863,0.085718,0
1.442482,0.54309,-0.152899,-0.071912,-1.353821,0.159993,-0.032615,0.590418,0
1.767787,-0.209322,-0.142223,-0.376982,-2.607615,0.056397,0.48172,1.107891,0
1.168315,0.299437,1.804705,-0.056732,0.918689,0.65677,-0.000502,0.850573,0
-0.315835,0.420014,-1.721282,-0.498396,0.069191,-0.912502,-0.839129,0.519476,0
2.701984,-0.833061,-0.912654,-1.250235,0.556142,0.32244,-0.182889,-0.625208,0
-0.571032,0.352039,-1.244222,-0.04703,-0.148,0.096858,0.071188,0.148352,1
0.466481,2.968907,-0.045264,-0.092106,-0.20504,0.250677,0.91558,-1.192488,1
-0.297952,0.564833,0.012691,-0.415567,-0.867413,-0.606112,1.044232,0.525486,0
-1.202555,-0.264354,-0.227463,-0.004463,-0.846948,1.452588,0.011975,-0.576586,1
-1.344344,0.391798,-0.884837,-0.063319,1.133134,-0.303228,0.772205,0.374106,0
0.472016,1.791618,-0.536663,0.63477,-0.384573,0.913389,-0.901077,0.688132,0
2.342825,-0.724892,-1.405811,1.161892,0.056508,0.217824,1.001268,-0.010095,0
-0.945413,-1.188764,-1.085847,-1.176989,-0.361531,0.414763,0.439392,0.066854,0
1.482674,-1.296902,0.890547,-0.618498,1.033975,0.425292,0.545,-0.062709,0
1.049492,0.497319,-0.744195,0.541049,-0.216905,0.70177,-0.87686,0.680701,0
0.167715,-2.686619,2.074781,1.917162,1.330853,-0.149595,-0.253007,-0.883596,0
0.298117,-2.211673,0.674153,1.470007,1.990002,-0.849229,0.771423,-0.455994,0
1.940756,-1.510488,-0.59751,-0.720302,-0.019921,-0.440743,1.129959,0.059931,0
1.442479,0.598468,-0.458168,0.237977,-0.981982,0.323649,-0.375249,0.28709,0
-1.659375,-1.963465,0.021122,0.492193,-1.27265,0.913258,-0.005778,-0.414892,1
-1.15371,0.393532,-0.922928,-0.464581,0.452286,0.066349,0.381025,-0.153323,0
-0.688225,1.413049,2.558449,1.046603,0.371599,-0.310832,-1.169595,0.873244,0
1.599794,-0.343036,-0.515762,-0.785887,0.585587,-0.247596,0.987079,-0.312418,0
0.065432,0.426077,0.770919,-0.701004,-0.780032,-0.515923,-0.326711,-0.116435,0
-1.518779,1.596593,-0.8173,-0.111713,0.215186,0.581566,1.042232,-0.38169,1
1.944244,-2.060397,0.669604,-0.866259,1.499627,-0.692168,-0.52558,0.053358,0
-0.010566,1.415478,1.74792,1.008945,-0.014372,-0.022147,-0.821024,1.142937,0
-0.63455,2.918519,1.237078,-0.769592,-1.845141,-0.931365,0.052987,-0.299985,1
1.82563,0.057083,-0.7773,-0.563418,0.145742,1.037863,-0.26633,-1.027795,0
-0.685648,0.247919,-0.314569,-0.024289,0.493882,-0.222685,0.069154,0.36962,0
-0.103717,0.061258,-0.813186,0.342697,-0.656564,-1.037181,0.683361,1.097334,1
-1.527725,-1.465064,-1.4061,0.515264,1.066636,0.285622,0.9777,0.027266,0
-0.242614,0.357255,-1.930581,0.056388,-0.30892,0.402225,0.057995,0.149574,0
-0.475911,1.595479,1.087456,1.291673,1.079119,1.429881,0.607466,0.773258,0
-0.700024,-0.155583,0.24317,3.366948,1.929434,-1.429494,0.848859,-0.593683,0
0.121124,1.005279,-1.906651,-0.225174,-0.683792,-0.11646,-0.081725,0.651214,0
2.997733,0.279497,-1.303085,0.166302,-0.503008,1.717104,-0.580533,-0.604327,0
-1.737713,-0.924162,-0.667168,0.044027,-1.288403,-0.793953,0.21334,-0.080957,1
-0.571339,-1.213427,0.986858,-0.043357,-0.252154,0.468092,0.064152,-0.037221,0
-0.748025,0.265159,-0.774031,-0.422637,-1.50678,-0.277791,0.395078,-0.22639,1
-3.178717,-1.382808,1.44561,-0.781063,0.617074,-1.636345,0.280108,-0.551337,0
0.480485,-0.185488,1.33611,-0.359846,-1.327059,-0.566052,0.803637,0.325883,0
