Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_10,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,Source_24,Source_25,Source_26,Source_27,Source_28,Source_29,Source_30,Source_31,Source_32,Source_33,Source_34,Source_35,Source_36,Source_37,Source_38,Source_39,Source_40,yes
0.023968,0.030941,-0.033098,-0.00985,-0.029428,-0.087134,0.021065,-0.035373,0.032175,-0.063642,0.000911,0.026905,-0.0328,0.024882,0.024237,-0.004302,-0.107899,-0.067648,-0.04468,-0.003429,-0.00791,0.000333,-0.000537,0.021024,0.04558,0.026744,-0.013665,0.046701,0.05266,0.066429,0.002251,-0.017489,0.002398,0.025814,0.037048,-0.037509,0.050588,0.034158,0.007459,0.019609,-0.082681,1
-0.002669,0.027938,-0.012111,-0.054252,0.057761,0.018749,0.025042,0.009354,0.034484,0.013798,-0.017972,0.004951,-0.02882,-0.021557,0.036317,-0.031813,-0.013569,-0.029808,-0.001024,0.007616,0.055224,-0.011718,-0.038153,-0.022096,-0.031608,0.009985,0.014005,0.007942,-0.051983,-0.015811,0.024733,0.073358,0.038064,0.014492,0.040709,-0.038799,-0.021118,-0.051574,0.028,0.078797,0.019585,1
0.052115,-0.002572,0.002646,-0.013316,0.04173,-0.002983,0.051014,0.03546,0.018349,-0.025358,-0.029181,-0.022424,-0.054443,-0.046147,0.09132,-0.028839,-0.045847,0.019065,0.012222,0.098879,0.024297,-0.049678,0.029353,0.047317,-0.034786,0.033712,0.007976,0.051457,0.035258,0.005592,-0.033564,-0.033681,-0.03602,0.050372,-0.003957,0.000195,0.026769,-0.001783,-0.004901,0.019102,-0.003997,1
0.022294,0.009057,-0.03024,0.052675,-0.020985,0.092663,-0.058567,-0.036456,0.032069,-0.006627,0.073062,0.009032,-0.01894,0.036658,-0.06541,0.108932,0.030581,0.023761,0.042055,0.061218,-0.017479,-0.086573,-0.023375,0.020135,0.018059,-0.03534,0.065959,-0.071952,0.051207,-0.061424,-0.021661,-0.009127,0.032153,0.038051,0.016209,0.015717,-0.003084,-0.028739,0.057594,-0.003539,-0.028726,0
-0.043251,0.042873,-0.016941,-0.010399,-0.060014,-0.065513,-0.028344,-0.008395,0.000826,0.054169,-0.028973,-0.025341,-0.134332,-0.038808,0.028845,0.00257,-0.079767,-0.052395,-0.055242,-0.146849,0.049192,-0.100668,0.000371,-0.124855,0.078848,-0.01167,-0.013367,-0.026251,0.047745,-0.044501,-0.076086,0.067092,0.045404,0.070073,-0.000579,-0.00712,0.030091,-0.08954,0.042791,-0.17606,-0.051675,1
-0.032033,-0.043717,-0.043666,0.02805,-0.016269,0.000088,-0.05616,-0.020379,0.021685,0.012122,-0.118834,-0.005868,-0.030387,0.00822,0.03325,-0.04633,0.022615,-0.053887,0.0246,-0.02733,-0.00128,0.006623,-0.065195,0.001589,0.034679,0.062216,-0.02102,-0.072347,-0.072441,0.018486,-0.043617,0.052339,-0.05975,0.037747,-0.020524,-0.029653,0.009255,-0.00649,0.020078,0.017141,-0.002187,1
0.021112,0.049617,0.064614,-0.031165,-0.016267,0.004103,-0.003363,0.049736,0.049749,-0.060184,-0.028044,-0.047186,-0.05759,0.064249,-0.012387,-0.020669,-0.00059,-0.005081,-0.076779,0.023647,-0.051806,-0.02973,-0.01814,-0.025554,-0.031798,-0.030859,0.070227,-0.044248,0.111559,0.038639,-0.016604,0.040221,-0.006938,0.014744,0.008174,-0.042668,0.045884,0.015146,-0.007897,-0.011272,-0.064199,1
0.050704,0.057882,0.091999,-0.00406,-0.01431,0.00902,0.028819,0.002587,0.044543,-0.032273,-0.12568,-0.028145,-0.014443,0.027158,0.005481,-0.030199,0.016301,-0.01027,-0.050863,0.13344,-0.076745,-0.037252,-0.031718,-0.04456,-0.039441,-0.014623,0.080168,-0.058107,0.040811,0.033861,-0.000066,0.012821,-0.036873,0.033261,0.003693,-0.015207,0.097862,-0.014375,-0.025663,0.003275,-0.000281,1
0.037427,0.024894,-0.016886,0.034767,-0.02724,-0.035191,-0.002837,-0.024857,0.006078,0.017338,-0.062723,-0.007404,0.037981,0.024766,-0.004863,-0.033777,-0.051953,0.028649,0.019901,0.048825,0.0218,0.070224,0.096619,-0.026501,-0.020421,0.075362,-0.021026,0.061876,0.039231,0.075073,-0.068082,-0.020372,-0.045511,0.051393,0.04299,0.009078,0.042623,-0.015763,-0.039118,0.001613,-0.001088,1
-0.117611,-0.000995,-0.008688,-0.118261,0.026758,0.078956,0.029272,-0.058147,-0.119894,-0.032849,0.029324,0.081643,-0.043118,-0.017962,0.048225,0.025401,0.072942,-0.038067,0.013751,0.006272,-0.044972,0.035998,-0.03374,0.084817,0.031331,-0.074468,0.01324,-0.043912,-0.020429,-0.028616,0.009526,-0.011207,0.013347,0.026496,0.023994,-0.002297,0.140112,-0.025186,-0.043363,-0.039304,-0.019672,1
-0.027041,-0.018791,-0.022601,-0.057694,-0.056595,0.00795,0.0366,0.012991,0.014209,-0.01898,0.018489,0.031855,-0.026693,0.081417,0.043746,-0.078715,-0.012825,0.017481,-0.054476,0.012723,0.105132,-0.07635,0.004855,0.070307,-0.132927,-0.016304,-0.002153,-0.018477,-0.074116,-0.056516,0.014461,-0.091144,-0.076211,0.032558,-0.064462,-0.044963,0.033845,-0.017647,-0.042491,0.038983,-0.008898,0
-0.047109,-0.018335,0.057372,0.042257,-0.001343,-0.000277,-0.00577,0.030443,0.008874,0.019974,0.031752,0.03501,-0.058266,-0.033386,0.022982,0.027767,-0.025,-0.037035,0.015175,0.057169,-0.009953,-0.081439,0.010835,-0.051716,0.045381,0.037111,0.007978,-0.078924,0.028445,-0.031954,0.030487,-0.03379,-0.025222,0.006876,-0.058173,-0.054683,0.0269,0.051107,-0.050397,-0.000365,0.02291,1
0.023907,-0.021009,-0.000543,-0.001281,0.004187,0.001566,0.065104,-0.016711,0.068822,0.015092,0.059856,0.025217,0.041956,0.027486,-0.044984,0.041986,-0.075374,-0.030071,0.041043,-0.011213,0.00022,-0.049559,-0.001918,-0.04954,-0.010415,-0.015128,-0.052205,-0.06241,0.023321,0.012199,0.061731,-0.066955,-0.046571,0.004231,0.027563,-0.06703,0.052223,-0.004173,-0.0718,-0.010223,0.033629,1
-0.005043,0.060584,0.046564,-0.040944,0.008978,0.075787,0.145234,0.086162,0.004221,0.080288,-0.047398,-0.104252,0.016489,0.069206,-0.101361,-0.024573,0.02238,-0.040192,0.049865,-0.032338,-0.040879,0.034775,-0.041595,-0.058411,-0.044401,-0.038022,0.017749,0.02544,0.091362,-0.051647,0.035447,-0.071339,-0.064298,-0.030931,-0.092751,-0.097877,-0.011157,-0.104891,0.004413,0.008285,0.014023,1
0.006454,0.082941,-0.09689,-0.025443,-0.039644,0.0037,-0.036573,0.006269,0.036262,-0.028602,0.013767,-0.032189,-0.014605,0.047996,0.006578,0.039584,-0.007488,0.019468,-0.011199,-0.011813,-0.046372,-0.112371,0.037737,0.038478,0.035848,-0.070235,0.034379,-0.060551,-0.000596,-0.024506,-0.00507,-0.018685,-0.015176,0.019343,-0.051899,-0.094603,0.018893,-0.057136,-0.015168,0.071807,0.028761,1
-0.014906,0.022952,0.032677,0.045978,0.032853,0.031541,-0.019371,-0.04272,-0.001207,-0.036608,-0.007189,0.009996,-0.01592,-0.046407,0.00068,0.017977,-0.075218,-0.036641,-0.037216,0.051911,0.020197,-0.015197,-0.036693,0.0188,-0.030315,0.013844,0.023184,0.022814,0.006913,-0.044831,0.015637,-0.096653,-0.025897,0.037327,-0.001437,0.038795,-0.100579,0.053136,0.002314,-0.013696,-0.005803,1
0.058289,0.001549,-0.007946,0.028645,-0.002655,0.016242,0.019858,-0.030706,-0.011416,-0.021459,0.039118,0.00761,-0.015869,-0.015701,-0.041751,0.118164,0.032989,-0.007388,0.032375,0.079441,0.032878,-0.033019,0.085451,-0.05468,0.008319,0.056222,0.065982,-0.055164,0.077029,-0.027512,-0.017297,-0.040392,0.014698,0.061041,-0.031868,0.048113,0.036871,0.055243,-0.035735,0.001597,-0.018168,1
-0.019539,0.006655,0.005563,0.042314,-0.012795,0.026445,-0.052838,0.005173,0.022215,-0.078929,0.036352,-0.052911,0.031036,-0.079384,0.003253,-0.07198,-0.04973,0.114163,0.050783,-0.004191,0.002062,-0.083774,0.052699,0.072897,-0.052925,0.035738,0.000823,0.030541,0.003359,0.000383,0.051077,-0.027592,-0.03462,-0.006444,-0.029724,-0.048605,-0.025546,0.023603,-0.033717,-0.018657,-0.100716,1
0.079187,0.052354,0.000239,-0.077345,0.008669,-0.003109,-0.036521,-0.018504,0.002688,0.008707,-0.05264,0.04411,0.02331,-0.068933,-0.027415,0.029384,-0.000599,-0.057796,-0.07755,0.030529,0.103341,0.03427,0.01679,0.014738,-0.08133,-0.017301,0.040182,0.017022,-0.056608,-0.119144,-0.036817,0.006221,0.054242,-0.011028,-0.050086,-0.015887,-0.052723,-0.04904,0.01913,0.05637,0.052311,1
-0.010056,-0.030572,0.034157,0.063601,-0.025137,-0.035688,-0.117799,-0.028189,0.035373,-0.060834,0.047958,-0.049614,-0.010039,-0.126962,0.001372,-0.076555,-0.037813,0.03957,-0.00089,-0.012161,-0.008112,-0.070742,-0.012402,0.041432,-0.048133,0.046277,-0.055678,-0.049776,0.027795,-0.076684,-0.012165,0.058183,0.014559,-0.040346,-0.067339,-0.066709,-0.018553,0.005166,0.061054,-0.102187,-0.085972,1
-0.05912,-0.025959,-0.064587,-0.011384,-0.104838,0.035989,0.026731,-0.030555,0.0663,-0.005999,-0.035079,0.031339,0.053838,-0.084075,-0.004176,-0.032004,0.035903,0.068449,0.130626,-0.020461,0.018441,-0.001124,0.018654,-0.057854,0.053074,-0.047789,0.044077,-0.011962,-0.081163,-0.081864,0.103883,0.050335,0.060637,-0.018728,-0.029815,0.024427,-0.002401,-0.019055,-0.013614,-0.013539,0.000327,1
-0.027445,-0.108347,0.041826,0.000285,0.059449,-0.008847,-0.030416,-0.051247,0.006171,-0.017377,0.080006,0.047984,-0.045565,0.028003,-0.040601,-0.070316,-0.030418,0.003258,-0.021638,0.047243,0.028262,0.015021,0.039131,0.096005,-0.047543,-0.102355,-0.017055,-0.0114,-0.063291,-0.027317,-0.087903,0.042137,0.05511,0.029409,0.015628,-0.096805,0.014429,-0.026564,0.043895,-0.032231,-0.07601,1
0.000366,-0.05273,-0.001519,0.006801,-0.023668,0.017307,-0.031345,-0.045479,0.026918,0.03715,-0.053392,0.022686,-0.07319,0.046798,-0.025055,-0.001992,0.063851,0.009307,0.045366,0.006797,-0.041221,-0.038596,0.036027,-0.013962,0.027346,-0.031086,-0.010716,0.022137,-0.02895,-0.005249,0.048895,-0.018759,-0.017993,0.031337,0.05712,0.046298,0.000896,-0.086612,0.088033,0.010572,0.007377,0
-0.02066,-0.007943,0.057617,0.036016,-0.028781,0.018725,0.000698,-0.034733,-0.013782,0.064887,-0.020674,0.09047,0.036362,-0.021001,0.048398,-0.063547,0.014938,-0.058259,-0.010879,0.044478,0.032509,0.024145,-0.018887,-0.043994,0.066448,-0.024727,-0.008299,-0.040771,-0.045039,0.016859,0.019788,-0.02821,-0.025627,-0.052292,0.023691,-0.027891,0.075009,-0.022682,0.051963,-0.020288,-0.03444,0
-0.049518,0.047507,-0.020508,0.023026,-0.072537,-0.021772,-0.030174,-0.038328,0.000233,0.035271,-0.03651,0.036682,-0.014553,0.000867,0.023647,0.020804,-0.063423,0.00713,-0.053722,-0.07614,-0.002794,-0.086572,0.017528,0.033087,0.052777,-0.068526,0.02062,-0.102556,-0.058541,-0.027925,0.023533,-0.010306,-0.018442,0.022404,0.01188,0.000154,-0.019081,-0.033631,0.003313,-0.018439,-0.017149,1
0.011242,-0.013994,0.004979,-0.07607,-0.045153,0.013123,-0.043904,0.069331,-0.048423,0.111872,0.029198,-0.004001,0.063799,-0.046554,0.04312,0.063928,0.025657,-0.027258,0.006531,0.049817,-0.065855,-0.035856,0.040218,-0.012891,-0.012137,-0.077318,0.063167,0.026068,0.060164,0.003352,0.005253,0.023807,-0.105361,-0.079453,0.003562,-0.047647,-0.00252,0.046315,0.006,-0.040245,0.068868,1
-0.058298,0.019615,-0.052945,0.007543,0.026034,0.050088,0.072155,-0.01733,0.021753,-0.011893,0.031584,-0.063658,-0.062381,0.077763,0.039692,0.033775,0.03155,0.037941,0.027265,-0.073425,0.079648,-0.056176,-0.003937,-0.038251,-0.042807,0.049547,-0.01615,-0.028002,0.063453,-0.006807,0.058148,0.074009,0.015232,-0.037902,-0.034122,-0.048464,0.000252,0.005217,0.101508,-0.115064,0.077933,1
-0.008418,0.006728,0.059766,-0.052311,0.037096,-0.019049,-0.021332,-0.028273,0.004047,-0.006627,0.023256,0.015927,0.118617,0.011837,0.099999,-0.003352,0.051181,0.026417,0.017933,0.006923,-0.034495,0.04817,-0.060487,0.044114,0.064176,0.117557,-0.127606,-0.071793,0.026971,-0.010687,0.003643,0.10666,-0.012624,0.067212,-0.018467,0.004968,0.044685,0.012093,0.028671,0.069398,0.095383,1
0.054537,-0.026466,0.053212,-0.063882,0.033595,-0.023232,0.094156,-0.027603,-0.005982,0.008608,-0.147661,0.03899,-0.101473,-0.034038,0.031372,-0.020411,0.02997,-0.039409,0.040604,0.039898,0.028432,0.054844,-0.068962,-0.058855,-0.034922,0.045598,0.010702,-0.10281,0.05458,-0.039498,-0.001875,0.084013,-0.00699,0.037113,0.009661,0.001313,-0.016316,0.02285,-0.067709,0.105707,-0.014023,1
0.016501,-0.010068,0.006827,0.030226,0.015462,0.072324,0.004971,-0.064561,0.069691,0.030986,-0.003556,-0.003283,0.011133,0.024111,0.020309,-0.03628,-0.042767,0.062947,0.039298,-0.060991,0.029704,0.007533,-0.018214,0.040154,-0.107777,-0.025172,0.01352,-0.051081,-0.075549,-0.019688,0.04429,-0.047857,-0.000059,0.019983,-0.026182,-0.02175,0.057606,-0.056737,0.068992,-0.01845,0.060108,0
0.024707,0.020611,-0.077431,-0.072011,-0.02014,-0.02232,0.045949,0.01597,-0.000878,0.046302,-0.058075,0.04952,-0.034101,-0.025994,0.071484,0.089179,-0.006259,-0.009867,0.045192,-0.00662,-0.004869,0.010929,0.015514,0.014736,-0.025942,-0.0546,0.033451,-0.040556,0.003142,-0.068825,0.038456,0.044852,0.040612,-0.028854,0.05557,0.05795,-0.010141,0.020479,0.001281,0.051116,0.037338,1
-0.039668,-0.05678,-0.041608,-0.02759,-0.011295,-0.035677,0.03676,0.056405,0.047143,0.121772,-0.04723,-0.029798,0.01886,0.07376,-0.037235,0.035426,0.008,-0.061715,0.05545,-0.027012,0.006817,0.002072,-0.017849,0.039028,0.055068,0.011499,0.038892,0.048598,-0.009229,-0.03982,0.053582,0.003839,-0.024761,0.040992,-0.014365,-0.013631,0.005472,-0.051153,0.045064,0.02715,-0.110972,1
-0.022781,0.0552,-0.02876,-0.008359,0.000521,0.03259,0.008946,0.023818,0.07026,-0.049966,0.020139,-0.012093,-0.070396,-0.057477,0.027419,-0.019146,-0.027557,0.016994,-0.078943,0.025951,0.112466,-0.014852,0.063174,0.062081,0.041658,0.00375,0.012017,0.071893,0.091234,-0.00106,-0.032999,0.035387,-0.003924,-0.026914,-0.080728,-0.01097,0.030622,-0.01999,0.05481,-0.02821,0.00182,1
-0.066079,-0.028596,0.021158,0.00782,0.018374,0.014416,-0.078431,-0.028748,-0.014326,-0.005286,-0.06284,0.062193,0.012708,-0.017076,-0.063386,0.019835,0.110496,0.00113,-0.011739,0.017629,-0.068562,0.038434,-0.030467,0.064968,0.002511,0.029438,-0.033367,0.013335,0.017135,0.030147,0.050711,0.004168,-0.119526,0.038681,0.106089,0.058078,0.021546,-0.030072,0.018963,0.026006,0.084691,1
0.006924,0.044293,0.028629,-0.081291,0.059993,0.024111,-0.026955,-0.012422,0.081513,0.053427,0.01811,-0.045371,0.015851,0.023794,0.090343,-0.027441,0.015004,-0.002235,-0.001752,0.03209,0.039149,-0.090712,0.013564,-0.01057,-0.023913,-0.012407,-0.019035,0.014709,0.00692,-0.032007,0.047902,0.011046,0.003723,0.019014,-0.009538,0.00765,0.05698,-0.043304,0.058356,0.022506,-0.022171,1
0.008963,0.036875,0.099657,-0.04655,-0.11337,-0.058379,0.069006,-0.044646,0.046681,0.002728,-0.075989,-0.033488,-0.034265,-0.046285,0.003715,0.040222,-0.016578,0.104097,-0.049481,-0.066092,0.044108,-0.049683,0.038453,0.03116,0.060463,-0.045865,0.065763,-0.072184,-0.015303,-0.007491,-0.044018,-0.003986,-0.005109,0.012173,-0.103371,0.020016,-0.006787,0.068005,0.060121,0.071717,-0.05188,0
-0.006467,-0.087303,-0.005296,0.053285,-0.039297,0.026472,-0.057341,0.001301,0.034736,0.020627,-0.095924,-0.010603,-0.008498,-0.024527,-0.015533,-0.022149,0.003306,0.030054,0.050708,0.00136,0.076789,0.075741,0.005037,-0.002376,0.071403,-0.048446,-0.04441,-0.002534,-0.029019,-0.032248,-0.007869,-0.04237,-0.010638,-0.003173,0.00802,0.012118,-0.021359,0.058347,0.015287,-0.037506,0.006683,1
-0.002636,-0.046476,-0.026458,-0.009809,-0.014493,0.01608,0.022176,0.028527,-0.016183,0.000844,-0.114632,0.004738,-0.048341,0.030452,0.100194,-0.078715,0.022031,-0.019447,0.0315,-0.031621,0.055264,-0.011544,0.002677,0.005882,0.101212,0.022771,-0.126406,-0.033468,0.042093,-0.034444,0.023448,0.050301,0.027686,0.041501,-0.013733,0.007351,-0.061385,0.04219,0.036544,-0.09193,0.028598,1
0.055424,0.075744,-0.003293,-0.111885,0.033625,-0.058696,-0.089974,0.037236,0.050225,0.002832,0.009085,-0.011032,0.06311,-0.001334,0.03026,-0.044162,0.036987,-0.004542,-0.004207,0.019004,0.172238,-0.039091,-0.042249,0.017287,0.001231,0.021783,0.004684,-0.009119,-0.039251,0.113971,0.060469,-0.037473,0.018022,0.016904,-0.183862,0.038511,-0.002642,-0.002521,0.007724,-0.021678,-0.030794,1
0.062684,-0.030354,0.011881,-0.011828,0.041371,0.084125,0.029448,-0.062284,0.048448,-0.021837,-0.035472,0.03695,0.022921,0.013452,-0.004401,-0.00313,0.016609,-0.03147,0.018755,-0.05444,0.096863,-0.019579,-0.050791,0.059114,-0.074672,-0.005891,0.021578,-0.032343,-0.080223,-0.050782,0.062281,-0.05264,0.004793,0.03403,-0.068775,0.001501,0.025474,0.015858,0.07751,-0.003037,0.020484,0
-0.017028,-0.049359,0.034775,0.04117,-0.061641,-0.014282,0.060734,-0.042388,0.070744,0.062529,0.010493,-0.033247,0.066371,0.01414,0.050514,0.047732,0.02532,-0.105141,0.059931,-0.058896,-0.002021,-0.058526,-0.021103,-0.009272,-0.081124,-0.029152,-0.066034,0.054115,0.046494,0.085958,-0.004766,-0.013594,0.036865,-0.016755,-0.019526,-0.033963,0.039756,-0.024893,-0.019862,0.041569,0.023794,1
0.052012,-0.024951,-0.077463,-0.069895,-0.044216,-0.007095,-0.036172,0.027319,0.059253,0.01563,0.007675,-0.008512,0.091368,0.037622,-0.071443,0.021109,-0.030649,-0.054395,-0.028404,-0.078477,-0.052396,-0.030784,0.032722,0.058639,-0.089876,-0.098507,-0.005493,-0.063336,0.008421,0.019266,0.049583,-0.021154,-0.08912,0.001431,0.013254,-0.071917,0.014176,0.041061,-0.049371,-0.020586,0.077881,1
0.017098,-0.021694,-0.0609,-0.048191,-0.040855,0.063226,0.056093,0.040395,0.061072,-0.015385,0.050922,-0.027916,0.029888,0.044124,0.013843,-0.003303,-0.057166,-0.060193,-0.004503,-0.018311,-0.059494,-0.014547,-0.002518,0.019612,-0.05848,-0.032392,-0.028857,-0.051511,0.047333,0.017523,0.014345,0.067679,-0.054355,0.058467,0.07235,0.112288,0.031384,-0.035966,-0.017996,-0.067293,0.044262,0
-0.026187,-0.065256,0.104586,0.042321,-0.014255,0.015806,-0.019128,-0.020558,0.020234,-0.080554,-0.039046,0.000932,-0.066633,-0.023518,-0.013096,-0.031654,0.086745,0.108754,0.058519,0.040152,-0.072681,-0.017058,-0.011178,-0.069812,-0.039598,0.046904,0.009221,-0.075059,-0.003285,-0.055219,0.057363,0.038431,-0.092051,-0.043991,-0.058362,0.040698,-0.00689,-0.054989,-0.078538,0.057181,-0.119159,1
-0.069214,0.055768,-0.048231,0.007733,0.046518,0.061383,-0.051747,-0.048806,0.112274,-0.041714,-0.003054,-0.062121,-0.022726,0.029359,0.018346,0.01982,0.003389,-0.047805,-0.008206,0.056343,0.049165,0.051165,-0.016146,0.065131,-0.000072,0.057529,-0.025394,-0.023867,0.026411,-0.023461,-0.013456,-0.03287,-0.030064,-0.11593,-0.002412,-0.016152,-0.013777,-0.105351,0.052034,0.050026,-0.009287,1
-0.018827,-0.032284,-0.04508,-0.059647,-0.028892,0.035351,0.026189,-0.0437,-0.036017,0.034833,0.13566,-0.009043,-0.03804,-0.056469,-0.018683,0.049531,0.005233,0.027272,0.004004,0.034172,-0.01136,0.02391,-0.026146,-0.024783,-0.04758,-0.01387,0.090553,-0.041468,0.029345,0.02888,0.039724,0.01628,0.045035,-0.029612,0.076308,-0.077126,-0.057731,0.029399,0.051854,0.039684,-0.002614,1
0.038528,0.018194,-0.073505,-0.010664,-0.012671,-0.06305,0.000158,-0.008801,-0.015811,0.03151,-0.038583,0.009523,0.018552,0.010312,0.05371,0.032482,-0.060776,0.037798,-0.017347,-0.060509,-0.004098,-0.030789,0.060711,0.025314,0.020607,-0.046121,-0.075553,-0.075582,0.055178,-0.00388,-0.004588,0.011759,-0.032766,0.031415,0.080615,0.026794,-0.055672,0.017136,-0.048062,-0.033905,-0.029784,1
0.034814,-0.040202,0.044325,0.053145,-0.020289,-0.004592,-0.032621,-0.015088,-0.071232,0.044701,0.052169,0.021017,-0.007753,-0.011911,-0.017211,-0.055187,-0.034239,0.002154,0.024884,-0.031024,0.03517,0.028802,0.025378,-0.012327,0.027971,-0.007267,-0.049817,-0.027872,0.037416,0.039956,-0.061664,-0.028174,-0.009491,-0.001524,0.085823,-0.067774,-0.014783,0.000983,0.04715,-0.013114,-0.088674,1
0.012336,0.04131,-0.01188,-0.034407,-0.085461,0.135226,-0.028071,0.023463,-0.037781,0.017318,-0.023605,0.025481,0.052922,-0.034242,-0.015977,0.035397,0.049328,0.046578,-0.044089,0.047258,0.03033,-0.041307,-0.035422,-0.036104,0.060172,-0.025769,0.062157,0.06098,-0.040412,0.042724,-0.001886,-0.036377,-0.012145,0.006624,-0.052467,-0.002368,0.051909,0.046805,0.027407,-0.050572,-0.024693,1
0.085838,0.040388,-0.021368,-0.019547,0.030645,0.031285,-0.023362,0.001967,0.06537,-0.073401,-0.037198,-0.034499,-0.093785,0.042877,-0.023006,0.096584,-0.044535,0.018916,-0.00863,-0.087748,0.02675,0.110737,-0.002231,-0.058417,-0.043484,0.04854,-0.129198,0.085861,-0.006777,-0.008729,-0.001993,-0.040997,0.041091,-0.1288,-0.016647,0.022493,0.138274,-0.129257,0.045889,-0.015235,-0.010668,1
0.00476,-0.034217,0.054449,-0.026774,0.050413,-0.06381,-0.045105,-0.007819,-0.046342,-0.011627,0.002002,0.055347,0.009186,0.040558,0.056915,0.037751,-0.005505,-0.043586,0.03409,-0.009882,0.016144,0.089836,-0.030373,0.017909,-0.011813,0.078504,-0.011408,-0.030791,0.066302,-0.032562,-0.005386,-0.034233,-0.021703,0.038627,0.100576,-0.043969,0.093567,-0.059496,-0.073895,-0.00683,-0.016978,1
0.005545,-0.032403,-0.054365,-0.082835,0.057828,0.028643,0.01199,-0.064802,-0.04521,0.000447,-0.023309,0.054651,-0.046445,-0.027049,-0.041167,0.064748,-0.014086,-0.034593,0.022289,-0.024584,0.024921,0.005347,0.06104,0.010045,-0.000463,-0.013871,-0.044483,-0.004793,0.010376,-0.034514,-0.09949,0.031938,0.012175,0.089537,-0.05174,0.031962,0.006539,0.022257,-0.100359,-0.050699,-0.071426,1
0.04382,0.070621,0.035259,0.053978,0.042148,-0.086962,0.013973,-0.030645,-0.008444,-0.011632,-0.082068,0.050506,0.076367,0.030302,0.044299,0.081448,-0.018319,-0.071099,-0.012234,0.033408,0.046136,-0.030548,-0.043165,-0.07601,0.043467,-0.025457,-0.011418,0.017647,-0.08591,-0.05955,-0.015177,-0.010166,-0.018221,-0.037894,0.024163,0.025505,0.003998,0.027898,0.041058,0.043149,-0.031767,1
0.001465,-0.007196,-0.050643,-0.012804,-0.037843,0.006581,-0.03512,0.069999,-0.003122,-0.07565,-0.041151,0.093124,-0.059576,-0.033531,-0.032648,-0.093889,0.053551,0.010814,-0.005025,0.002043,-0.047182,-0.061251,0.009346,-0.065321,-0.051559,-0.060641,-0.036168,0.066202,-0.01624,-0.048929,0.11968,0.074814,0.046974,-0.014311,0.085855,0.033592,0.032957,-0.063744,-0.02839,-0.065942,-0.085722,1
-0.013832,0.000995,0.018089,-0.062373,0.020372,0.062489,0.010995,-0.031284,-0.026015,-0.031709,-0.038039,0.074884,-0.014993,0.024885,-0.051041,0.020403,-0.049278,-0.06437,0.000374,0.065981,0.005174,-0.052082,-0.033511,0.092787,0.035146,-0.013249,-0.056871,0.101749,-0.051153,-0.016486,-0.120811,0.048813,0.015969,0.032785,-0.029004,-0.035856,-0.005286,-0.044739,0.007114,-0.02925,-0.057526,1
-0.079668,0.050802,0.032131,0.004569,0.041818,0.023653,-0.048322,-0.020154,0.023966,0.039206,-0.067366,-0.108995,0.023877,-0.010095,0.062815,0.009406,-0.022078,-0.011977,-0.026638,-0.032216,0.026367,0.029855,0.012312,-0.118677,-0.021981,0.038068,0.065657,0.016019,-0.102434,0.019439,0.041761,0.034015,-0.041927,-0.000807,-0.00597,0.04557,0.010016,-0.027382,0.006647,-0.035605,0.045489,1
0.041442,-0.028299,-0.055221,-0.026876,-0.021749,0.043294,0.040139,0.063152,0.002702,-0.046018,-0.000623,0.00576,-0.077192,0.074558,0.057807,-0.016274,-0.117796,0.019622,0.044339,-0.068235,0.026943,0.000381,-0.069881,-0.003635,-0.032372,-0.052301,-0.047659,0.086228,0.031975,-0.026097,0.011485,-0.015858,-0.012127,0.041943,0.010345,-0.026298,0.043813,-0.012856,-0.04132,-0.057992,-0.003337,1
0.043665,0.083169,-0.090048,0.010962,0.062734,0.088825,0.067012,-0.067224,-0.019651,-0.038364,0.015085,-0.021107,0.010672,-0.025532,0.029394,0.049048,0.027629,0.026967,0.005796,0.038425,0.130642,0.069486,0.028769,-0.043018,0.05866,0.031155,-0.006242,0.029224,0.063513,-0.011419,-0.09081,-0.023943,-0.01939,-0.050338,0.004737,0.009223,-0.041206,-0.148343,0.019038,-0.002551,-0.034716,1
-0.033859,0.033661,-0.028805,0.120966,0.107425,0.007562,-0.005345,-0.047258,-0.008321,0.018276,-0.021061,-0.007369,-0.045964,-0.027333,0.068073,-0.017698,-0.039052,0.052666,0.009821,-0.056832,0.013993,0.01182,0.040092,-0.055796,-0.029906,-0.020514,0.018062,-0.109147,0.016196,-0.009541,0.03955,0.006751,-0.018147,0.045149,0.047322,0.024614,-0.036075,-0.007517,-0.018257,-0.046361,0.021107,1
0.081744,-0.044674,-0.024222,0.005701,0.013392,-0.046195,-0.018654,-0.00047,-0.016564,-0.036336,-0.017651,-0.053386,0.025749,0.043744,-0.029711,0.099511,-0.04863,-0.020857,0.03669,-0.047428,-0.002975,0.036071,-0.012927,-0.00483,-0.090001,0.059557,-0.058756,-0.111673,-0.059612,-0.002308,-0.008303,-0.04247,-0.061897,-0.057718,-0.008903,-0.107744,0.033415,0.035955,-0.0809,0.058387,0.026497,0
